GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
244,-2037.2478,-18958.2444,-3462.1375,83.84909616,98.5544,-20995.4922,-3378.28840384,-24275.2262038
245,-2052.7201,-18965.184,-3464.9372,84.29191632,94.8805,-21017.9041,-3380.64528368,-24303.6688837
246,-2075.427,-18788.7063,-3524.9013,83.73777408,107.6847,-20864.1333,-3441.16352592,-24197.6121259
247,-2062.4079,-18943.8907,-3489.6204,82.08255456,101.5812,-21006.2986,-3407.53784544,-24312.2552454
248,-2094.1419,-18855.7164,-3460.606,81.64317888,109.1808,-20949.8583,-3378.96282112,-24219.6403211
249,-2080.8285,-18950.3419,-3454.4996,81.42157872,98.788,-21031.1704,-3373.07802128,-24305.4604213
250,-2127.2539,-18971.7228,-3440.5649,80.02008648,94.232,-21098.9767,-3360.54481352,-24365.2895135
251,-2068.1716,-18924.0506,-3470.2805,79.73919864,101.8495,-20992.2222,-3390.54130136,-24280.9140014
252,-2038.8793,-18953.1272,-3423.1789,83.83263984,88.3527,-20992.0065,-3339.34626016,-24243.0000602
253,-2032.5796,-19072.1472,-3412.6103,83.2779864,91.6232,-21104.7268,-3329.3323136,-24342.4359136
254,-2050.2546,-18902.6969,-3505.2476,84.18377232,92.1745,-20952.9515,-3421.06382768,-24281.8408277
255,-2057.3053,-18959.5393,-3461.5665,83.71793736,94.5715,-21016.8446,-3377.84856264,-24300.1216626
256,-2047.9515,-18953.7172,-3495.1348,82.66873176,99.6614,-21001.6687,-3412.46606824,-24314.4733682
257,-2071.6696,-18922.7302,-3459.1511,83.27864016,91.184,-20994.3998,-3375.87245984,-24279.0882598
258,-2038.2344,-18904.8087,-3524.9064,84.21765336,87.5062,-20943.0431,-3440.68874664,-24296.2256466
259,-2040.4197,-18994.1164,-3447.2186,84.56026896,97.9104,-21034.5361,-3362.65833104,-24299.284031
260,-2033.7587,-19005.0933,-3431.4138,83.840166,106.1389,-21038.852,-3347.573634,-24280.286734
261,-2056.0034,-18917.0753,-3476.3778,82.31323464,95.2846,-20973.0787,-3394.06456536,-24271.8586654
262,-2045.4767,-19080.1386,-3394.5595,82.35049968,87.3,-21125.6153,-3312.20900032,-24350.5243003
263,-2071.074,-19045.7927,-3348.8089,82.94013936,88.6513,-21116.8667,-3265.86876064,-24294.0841606
264,-2056.8138,-19101.6972,-3324.903,80.2229796,88.4316,-21158.511,-3244.6800204,-24314.7594204
265,-2065.2789,-19001.2569,-3427.1089,81.7913232,93.8077,-21066.5358,-3345.3175768,-24318.0456768
266,-2055.7528,-19060.1253,-3322.3496,83.28612024,93.1776,-21115.8781,-3239.06347976,-24261.7639798
267,-2108.1109,-18975.6653,-3413.6978,79.6155444,95.0788,-21083.7762,-3334.0822556,-24322.7796556
268,-2080.0639,-18962.3756,-3408.9161,81.07772112,88.6054,-21042.4395,-3327.83837888,-24281.6724789
269,-2032.9249,-19008.7665,-3403.4168,81.73497384,101.4222,-21041.6914,-3321.68182616,-24261.9510262
270,-2076.4649,-18961.0533,-3403.3086,80.4491712,97.1446,-21037.5182,-3322.8594288,-24263.2330288
271,-2063.2557,-18951.6875,-3417.2264,81.03220272,104.0088,-21014.9432,-3336.19419728,-24247.1285973
272,-2094.9584,-18997.7326,-3395.8598,81.99154224,93.9992,-21092.691,-3313.86825776,-24312.5600578
273,-2061.874,-19059.7843,-3356.3813,82.03306392,82.6892,-21121.6583,-3274.34823608,-24313.3173361
274,-2058.2281,-18950.3744,-3459.9356,83.49572448,98.3958,-21008.6025,-3376.43987552,-24286.6465755
275,-2057.2898,-18999.0939,-3420.7998,81.997002,101.0146,-21056.3837,-3338.802798,-24294.171898
276,-2070.2718,-19054.8414,-3369.0846,82.98886392,104.6282,-21125.1132,-3286.09573608,-24306.5807361
277,-2076.4326,-19016.3777,-3399.4302,81.89316864,94.6254,-21092.8103,-3317.53703136,-24315.7219314
278,-2047.4834,-18959.4068,-3435.8351,83.28004704,81.3007,-21006.8902,-3352.55505296,-24278.144553
279,-2048.5025,-19034.1802,-3394.4793,83.8790892,90.9727,-21082.6827,-3310.6002108,-24302.3102108
280,-2051.8492,-19009.3916,-3388.7429,82.83107808,102.3904,-21061.2408,-3305.91182192,-24264.7622219
281,-2081.1967,-18948.7543,-3423.3057,81.18356472,90.9763,-21029.951,-3342.12213528,-24281.0968353
282,-2057.1563,-19114.9662,-3345.132,83.72161944,81.8761,-21172.1225,-3261.41038056,-24351.6567806
283,-2065.7026,-19016.0984,-3371.5937,82.92486744,87.0584,-21081.801,-3288.66883256,-24283.4114326
284,-2066.2441,-19016.7685,-3387.7719,82.00024992,92.1099,-21083.0126,-3305.77165008,-24296.6743501
285,-2067.2875,-18963.3263,-3417.8553,82.60430472,98.4594,-21030.6138,-3335.25099528,-24267.4053953
286,-2073.5803,-18999.1959,-3405.254,80.7361992,95.0497,-21072.7762,-3324.5178008,-24302.2443008
287,-2040.5241,-18988.2448,-3423.6745,83.56532616,101.9167,-21028.7689,-3340.10917384,-24266.9613738
288,-2064.685,-19040.1468,-3369.0373,81.2368908,111.1465,-21104.8318,-3287.8004092,-24281.4857092
289,-2072.9985,-18994.1455,-3413.9544,81.19620144,82.0325,-21067.144,-3332.75819856,-24317.8696986
290,-2062.7399,-19008.8151,-3401.3521,83.35498536,93.5293,-21071.555,-3317.99711464,-24296.0228146
291,-2073.4075,-18965.2497,-3407.926,80.70422256,92.4001,-21038.6572,-3327.22177744,-24273.4788774
292,-2060.1549,-19031.8338,-3381.8549,82.59040368,79.5655,-21091.9887,-3299.26449632,-24311.6876963
293,-2078.4624,-19048.9557,-3357.4369,81.02948904,85.4682,-21127.4181,-3276.40741096,-24318.357311
294,-2041.97,-19077.4163,-3391.3534,82.9580076,78.1763,-21119.3863,-3308.3953924,-24349.6053924
295,-2060.4895,-19032.1221,-3387.7551,83.62430136,97.7398,-21092.6116,-3304.13079864,-24299.0025986
296,-2092.7597,-19081.5695,-3357.7396,81.98209296,91.1063,-21174.3292,-3275.75750704,-24358.980407
297,-2053.606,-19018.3477,-3389.8122,81.00178488,107.7364,-21071.9537,-3308.81041512,-24273.0277151
298,-2092.9716,-19093.8312,-3343.7729,80.40956256,98.734,-21186.8028,-3263.36333744,-24351.4321374
299,-2073.7559,-19097.8221,-3313.814,81.93971664,81.8225,-21171.578,-3231.87428336,-24321.6297834
300,-2036.635,-19069.5565,-3380.9157,83.59898256,84.1908,-21106.1915,-3297.31671744,-24319.3174174
301,-2070.6636,-19104.1144,-3339.4967,83.50554816,97.2443,-21174.778,-3255.99115184,-24333.5248518
302,-2022.0671,-19196.836,-3330.7639,85.4496684,102.0637,-21218.9031,-3245.3142316,-24362.1536316
303,-2032.3603,-19120.4334,-3353.1682,84.8003688,92.4207,-21152.7937,-3268.3678312,-24328.7408312
304,-2029.2735,-19032.5026,-3383.6119,85.68378144,94.2758,-21061.7761,-3297.92811856,-24265.4284186
305,-2027.1054,-19002.1324,-3442.8963,85.19527728,87.669,-21029.2378,-3357.70102272,-24299.2698227
306,-2042.8977,-19099.0658,-3385.4969,84.7341396,95.4953,-21141.9635,-3300.7627604,-24347.2309604
307,-2045.4507,-19162.2085,-3336.0644,83.5537428,83.9825,-21207.6592,-3252.5106572,-24376.1873572
308,-2089.3882,-19079.046,-3355.0157,83.0198196,95.5224,-21168.4342,-3271.9958804,-24344.9076804
309,-2072.2696,-19055.0958,-3403.5702,84.61199232,91.4864,-21127.3654,-3318.95820768,-24354.8372077
310,-2035.0209,-19107.1983,-3374.0282,85.24188072,92.1133,-21142.2192,-3288.78631928,-24338.8922193
311,-2038.8397,-19063.8996,-3353.0698,83.4233148,96.4283,-21102.7393,-3269.6464852,-24275.9574852
312,-2064.2603,-18990.5242,-3416.1119,83.15990784,96.3371,-21054.7845,-3332.95199216,-24291.3993922
313,-2087.0707,-19091.7353,-3365.4737,83.40601752,92.1458,-21178.806,-3282.06768248,-24368.7278825
314,-2050.2835,-19147.7213,-3314.5583,83.90151144,81.5052,-21198.0048,-3230.65678856,-24347.1563886
315,-2028.576,-19133.0464,-3329.5818,84.47363496,92.1964,-21161.6224,-3245.10816504,-24314.534165
316,-2061.0194,-19009.123,-3428.431,85.12702704,84.1572,-21070.1424,-3343.30397296,-24329.289173
317,-2046.3581,-19039.0563,-3400.4793,84.20984712,96.5938,-21085.4144,-3316.26945288,-24305.0900529
318,-2023.2462,-19138.4441,-3387.3569,85.31543736,95.1613,-21161.6903,-3302.04146264,-24368.5704626
319,-2017.5118,-19166.1616,-3304.5015,83.84790312,75.2525,-21183.6734,-3220.65359688,-24329.0744969
320,-2068.7056,-19020.739,-3379.2156,84.11417208,87.8909,-21089.4446,-3295.10142792,-24296.6551279
321,-2050.8936,-19080.1569,-3381.0676,84.76958664,105.2085,-21131.0505,-3296.29801336,-24322.1400134
322,-2042.0694,-19129.4898,-3373.9535,85.06265688,94.6147,-21171.5592,-3288.89084312,-24365.8353431
323,-2057.5145,-19092.4223,-3353.1943,82.46281104,99.4388,-21149.9368,-3270.73148896,-24321.229489
324,-2055.1945,-19130.7148,-3335.835,85.73819112,101.1867,-21185.9093,-3250.09680888,-24334.8194089
325,-2053.496,-19108.5889,-3329.2625,82.92844728,87.6436,-21162.0849,-3246.33405272,-24320.7753527
326,-2042.5234,-19037.4052,-3378.9978,83.62133136,90.2276,-21079.9286,-3295.37646864,-24285.0774686
327,-2060.7457,-19084.565,-3369.3191,83.55305304,91.8537,-21145.3107,-3285.76604696,-24339.223047
328,-2044.9219,-19121.223,-3333.8234,83.48676912,85.7002,-21166.1449,-3250.33663088,-24330.7813309
329,-2081.5674,-19110.4786,-3339.7164,83.22427656,107.745,-21192.046,-3256.49212344,-24340.7931234
330,-2076.9572,-19096.9149,-3350.4422,82.51713432,89.3901,-21173.8721,-3267.92506568,-24352.4070657
331,-2043.5979,-19074.4313,-3375.238,84.0945852,108.6431,-21118.0292,-3291.1434148,-24300.5295148
332,-2050.1588,-18946.892,-3425.6861,84.88607688,95.7792,-20997.0508,-3340.80002312,-24242.0716231
333,-2052.479,-18953.5454,-3461.9717,83.88478656,79.8109,-21006.0244,-3378.08691344,-24304.3004134
334,-2061.1641,-19126.3551,-3327.1057,81.84134304,95.9449,-21187.5192,-3245.26435696,-24336.838657
335,-2071.1075,-19053.4203,-3355.9547,83.94283656,89.8406,-21124.5278,-3272.01186344,-24306.6990634
336,-2048.7431,-19134.8145,-3350.2414,83.51031744,97.1321,-21183.5576,-3266.73108256,-24353.1565826
337,-2066.5699,-19088.0882,-3321.7998,83.88763704,126.9414,-21154.6581,-3237.91216296,-24265.628863
338,-2024.0933,-19131.8551,-3310.8171,83.47617216,84.6176,-21155.9484,-3227.34092784,-24298.6717278
339,-2053.9701,-19138.1968,-3296.4646,83.40172272,107.8944,-21192.1669,-3213.06287728,-24297.3353773
340,-2078.4103,-19073.69,-3410.3635,84.16477368,108.4397,-21152.1003,-3326.19872632,-24369.8593263
341,-2058.9695,-19101.4394,-3382.2362,86.11553448,103.4243,-21160.4089,-3296.12066552,-24353.1052655
342,-2042.1538,-19140.3703,-3349.9009,84.52765224,90.6111,-21182.5241,-3265.37324776,-24357.2862478
343,-2067.0013,-19185.9075,-3273.3556,84.81716136,92.3492,-21252.9088,-3188.53843864,-24349.0980386
344,-2065.3802,-19175.5244,-3328.4885,83.69270064,102.2778,-21240.9046,-3244.79579936,-24383.4225994
345,-2018.1225,-19160.6556,-3359.4273,85.21329096,87.7254,-21178.7781,-3274.21400904,-24365.266709
346,-2013.186,-19042.1936,-3327.2619,86.39675136,91.0422,-21055.3796,-3240.86514864,-24205.2025486
347,-2041.2024,-19080.9901,-3342.8398,82.76790456,112.0284,-21122.1925,-3260.07189544,-24270.2359954
348,-2048.4366,-19106.63,-3326.7842,83.42781408,100.6044,-21155.0666,-3243.35638592,-24297.8185859
349,-2081.3116,-19160.0679,-3282.8364,82.83688056,94.966,-21241.3795,-3199.99951944,-24346.4130194
350,-2102.7479,-19154.7823,-3296.0647,81.41596344,89.7322,-21257.5302,-3214.64873656,-24382.4467366
351,-2044.8995,-19158.4413,-3287.858,82.4590008,98.6373,-21203.3408,-3205.3989992,-24310.1024992
352,-2052.7907,-19131.0934,-3304.8951,83.80313424,89.123,-21183.8841,-3221.09196576,-24315.8530658
353,-2037.0592,-19233.952,-3286.2551,83.7251352,97.0337,-21271.0112,-3202.5299648,-24376.5074648
354,-2059.6737,-19156.2691,-3326.3537,82.54900512,98.1343,-21215.9428,-3243.80469488,-24361.6131949
355,-2056.2012,-19174.1475,-3272.2281,81.61818696,99.6788,-21230.3487,-3190.60991304,-24321.279813
356,-2071.2084,-19082.1308,-3336.7293,81.70979688,95.7514,-21153.3392,-3255.01950312,-24312.6073031
357,-2066.72,-19075.8443,-3308.7902,82.039842,84.5628,-21142.5643,-3226.750358,-24284.751858
358,-2100.3058,-19061.4486,-3346.8545,81.5962968,90.8927,-21161.7544,-3265.2582032,-24336.1199032
359,-2049.8023,-19177.4907,-3297.1219,81.84174336,97.6874,-21227.293,-3215.28015664,-24344.8857566
360,-2075.1405,-19179.0523,-3293.9176,82.53744768,101.4602,-21254.1928,-3211.38015232,-24364.1127523
361,-2062.5879,-19115.8982,-3344.2546,81.88698744,95.5497,-21178.4861,-3262.36761256,-24345.3040126
362,-2058.6461,-19162.5835,-3328.6231,83.87841672,88.3688,-21221.2296,-3244.74468328,-24377.6054833
363,-2039.295,-19184.0974,-3296.79,83.29963824,83.8987,-21223.3924,-3213.49036176,-24352.9840618
364,-2070.7877,-19117.801,-3310.9943,81.89537184,84.4298,-21188.5887,-3229.09892816,-24333.2578282
365,-2054.6794,-19047.4275,-3402.0686,83.0500668,96.6689,-21102.1069,-3319.0185332,-24324.4565332
366,-2047.475,-19154.6005,-3332.9195,83.85459408,108.5679,-21202.0755,-3249.06490592,-24342.5725059
367,-2057.0008,-19076.0733,-3385.1249,82.36039608,99.4611,-21133.0741,-3302.76450392,-24336.3775039
368,-2047.1677,-19095.4544,-3342.9087,82.6096932,99.2161,-21142.6221,-3260.2990068,-24303.7050068
369,-2015.1297,-19125.8733,-3361.7861,83.68507656,94.9216,-21141.003,-3278.10102344,-24324.1824234
370,-2049.1731,-19026.4358,-3389.6986,82.15024536,108.8135,-21075.6089,-3307.54835464,-24274.3437546
371,-2020.4519,-19044.4911,-3415.8142,84.27018456,101.7115,-21064.943,-3331.54401544,-24294.7755154
372,-2065.3759,-19060.2594,-3381.3011,82.22014728,88.7747,-21125.6353,-3299.08095272,-24335.9415527
373,-2059.7417,-19188.3994,-3270.5466,82.46528568,105.2977,-21248.1411,-3188.08131432,-24330.9247143
374,-2027.5457,-19177.0833,-3292.3783,81.89037576,99.293,-21204.629,-3210.48792424,-24315.8239242
375,-2023.8801,-19059.5308,-3365.5559,81.38815128,100.878,-21083.4109,-3284.16774872,-24266.7006487
376,-2054.0571,-19145.0513,-3333.202,81.668754,102.1627,-21199.1084,-3251.533246,-24348.478946
377,-2096.2607,-18955.7143,-3431.1242,83.65412088,98.1844,-21051.975,-3347.47007912,-24301.2606791
378,-2076.9494,-19048.8998,-3404.1307,81.39663648,83.3761,-21125.8492,-3322.73406352,-24365.2071635
379,-2031.4385,-19066.3231,-3342.5054,80.97128496,91.9525,-21097.7616,-3261.53411504,-24267.343215
380,-2064.8946,-19005.0089,-3406.1613,82.35671688,91.2629,-21069.9035,-3323.80458312,-24302.4451831
381,-2071.0831,-18995.0481,-3395.1509,82.6665228,82.8562,-21066.1312,-3312.4843772,-24295.7593772
382,-2077.6353,-19044.7141,-3398.0236,81.08661024,87.0105,-21122.3494,-3316.93698976,-24352.2758898
383,-2055.8652,-19019.7543,-3409.2201,82.15766496,99.6719,-21075.6195,-3327.06243504,-24303.010035
384,-2031.1987,-18970.8946,-3467.4513,82.50070248,79.6307,-21002.0933,-3384.95059752,-24307.4131975
385,-2053.0812,-18856.9893,-3469.9656,83.0911068,101.747,-20910.0705,-3386.8744932,-24195.1979932
386,-2069.9788,-18891.2252,-3456.322,81.1320948,97.668,-20961.204,-3375.1899052,-24238.7259052
387,-2049.5858,-18933.2369,-3442.9675,83.87425656,101.154,-20982.8227,-3359.09324344,-24240.7619434
388,-2024.2002,-19008.7446,-3397.1088,81.81340128,106.9884,-21032.9448,-3315.29539872,-24241.2517987
389,-2051.5334,-19051.5651,-3382.7951,81.77520672,94.3537,-21103.0985,-3301.01989328,-24309.7646933
390,-2029.965,-19081.6606,-3379.3039,84.34700208,89.8881,-21111.6256,-3294.95689792,-24316.6943979
391,-2101.5632,-19007.918,-3387.4936,82.69045488,92.0798,-21109.4812,-3304.80314512,-24322.2045451
392,-2038.8435,-19046.2829,-3372.4702,82.30769784,86.873,-21085.1264,-3290.16250216,-24288.4159022
393,-2078.4001,-19093.7577,-3327.8456,80.39446704,91.444,-21172.1578,-3247.45113296,-24328.164933
394,-2050.1515,-18991.2627,-3407.4557,82.89240768,85.4479,-21041.4142,-3324.56329232,-24280.5295923
395,-2023.9714,-19184.6512,-3357.0913,82.98724104,110.1096,-21208.6226,-3274.10405896,-24372.617059
396,-2097.6862,-19035.1955,-3358.267,82.2160152,87.9015,-21132.8817,-3276.0509848,-24321.0311848
397,-2089.7203,-19074.0721,-3338.9222,81.33280344,102.4216,-21163.7924,-3257.58939656,-24318.9601966
398,-2055.0441,-19019.2535,-3440.0559,84.28671504,99.087,-21074.2976,-3355.76918496,-24330.979785
399,-2078.0178,-19037.1006,-3419.2462,85.2209856,91.1221,-21115.1184,-3334.0252144,-24358.0215144
400,-2039.6954,-19015.6418,-3416.3237,82.12181616,78.5779,-21055.3372,-3334.20188384,-24310.9611838
401,-2076.397,-18955.6617,-3433.5148,82.35824112,103.1965,-21032.0587,-3351.15655888,-24280.0187589
402,-2060.5167,-18981.8664,-3420.0246,83.33014968,107.727,-21042.3831,-3336.69445032,-24271.3505503
403,-2063.0253,-19003.9726,-3394.6506,82.4031288,89.7035,-21066.9979,-3312.2474712,-24289.5418712
404,-2058.2386,-18982.0635,-3416.6552,81.48065112,91.7396,-21040.3021,-3335.17454888,-24283.7370489
405,-2054.7741,-19077.5931,-3376.6019,81.43084512,93.4915,-21132.3672,-3295.17105488,-24334.0467549
406,-2079.9457,-19060.1355,-3378.4417,80.79364224,94.1068,-21140.0812,-3297.64805776,-24343.6224578
407,-2081.3459,-19035.2759,-3381.7274,81.61132392,88.3044,-21116.6218,-3300.11607608,-24328.4334761
408,-2072.0709,-19135.5041,-3312.6799,80.65623888,97.4074,-21207.575,-3232.02366112,-24342.1912611
409,-2047.0702,-19137.6555,-3333.8164,83.72745864,86.6022,-21184.7257,-3250.08894136,-24348.2124414
410,-2035.8571,-19138.9648,-3312.0721,82.95446016,87.5171,-21174.8219,-3229.11763984,-24316.4224398
411,-2080.8318,-19111.5308,-3309.4474,81.2921184,97.6955,-21192.3626,-3228.1552816,-24322.8223816
412,-2046.1694,-19048.4899,-3394.7918,83.40356016,91.6093,-21094.6593,-3311.38823984,-24314.4382398
413,-2030.3634,-19151.3883,-3330.8917,83.8830816,88.0459,-21181.7517,-3247.0086184,-24340.7144184
414,-2048.5139,-19147.3712,-3311.3737,83.0482632,85.2122,-21195.8851,-3228.3254368,-24338.9983368
415,-2063.5122,-19047.6076,-3372.3042,81.11695248,104.7941,-21111.1198,-3291.18724752,-24297.5129475
416,-2050.4392,-19146.6623,-3321.0958,82.56955968,94.7034,-21197.1015,-3238.52624032,-24340.9243403
417,-2076.5002,-19048.3962,-3351.4347,82.50406344,96.8774,-21124.8964,-3268.93063656,-24296.9496366
418,-2019.2945,-19137.1285,-3328.3027,83.31064848,81.6225,-21156.423,-3244.99205152,-24319.7925515
419,-2073.1125,-19123.2791,-3297.6847,79.98371568,86.52,-21196.3916,-3217.70098432,-24327.5725843
420,-2087.4614,-19004.8825,-3382.6683,80.21804616,92.077,-21092.3439,-3302.45025384,-24302.7171538
421,-2054.9526,-19090.3915,-3397.645,82.39583304,100.0415,-21145.3441,-3315.24916696,-24360.551767
422,-2008.8931,-19212.9033,-3329.648,83.63041776,86.7115,-21221.7964,-3246.01758224,-24381.1024822
423,-2046.3634,-19117.0305,-3327.7347,82.59283368,96.7234,-21163.3939,-3245.14186632,-24311.8123663
424,-2039.3112,-19182.5186,-3320.2494,83.2605732,101.2601,-21221.8298,-3236.9888268,-24357.5585268
425,-2089.3398,-19080.932,-3373.1174,82.26761904,85.4156,-21170.2718,-3290.84978096,-24375.705981
426,-2039.3738,-19071.2826,-3391.1491,83.58992208,96.0882,-21110.6564,-3307.55917792,-24322.1273779
427,-2061.8939,-19087.8707,-3361.2825,82.47001248,86.8595,-21149.7646,-3278.81248752,-24341.7175875
428,-2055.6829,-19158.6895,-3325.4078,82.257714,92.5866,-21214.3724,-3243.150086,-24364.935886
429,-2063.4333,-19087.9563,-3337.4054,82.78393248,90.6448,-21151.3896,-3254.62146752,-24315.3662675
430,-2033.2163,-19200.4024,-3299.6193,81.71285472,91.5897,-21233.6187,-3217.90644528,-24359.9354453
431,-2051.875,-19094.0635,-3315.7275,81.93280824,106.3089,-21145.9385,-3233.79469176,-24273.4242918
432,-2021.6658,-19089.2141,-3343.9325,82.48884696,96.1866,-21110.8799,-3261.44365304,-24276.136953
433,-2046.6832,-19119.8789,-3335.3125,83.05075008,83.5326,-21166.5621,-3252.26174992,-24335.2912499
434,-2070.5561,-19135.5195,-3363.9832,79.28220168,99.5984,-21206.0756,-3284.70099832,-24391.1781983
435,-2046.688,-19066.6955,-3394.6247,82.42795872,90.8733,-21113.3835,-3312.19674128,-24334.7069413
436,-2028.9936,-19028.1258,-3384.8136,82.66339944,95.3475,-21057.1194,-3302.15020056,-24263.9221006
437,-2082.509,-19032.6079,-3371.3162,80.35362072,123.1827,-21115.1169,-3290.96257928,-24282.8967793
438,-2072.0882,-19077.1405,-3423.4272,80.90630136,88.8623,-21149.2287,-3342.52089864,-24402.8872986
439,-2037.78,-19112.3922,-3367.0178,82.95787224,97.9772,-21150.1722,-3284.05992776,-24336.2549278
440,-2088.026,-19116.3808,-3344.3587,79.57635408,98.2186,-21204.4068,-3264.78234592,-24370.9705459
441,-2077.8436,-18988.6394,-3415.3337,81.85960008,99.481,-21066.483,-3333.47409992,-24300.4760999
442,-2029.981,-19027.4036,-3402.3088,81.35546184,92.1971,-21057.3846,-3320.95333816,-24286.1408382
443,-2086.4293,-19099.1931,-3385.9277,81.26394768,96.0407,-21185.6224,-3304.66375232,-24394.2454523
444,-2058.692,-19037.033,-3380.0618,81.2441592,96.907,-21095.725,-3298.8176408,-24297.6356408
445,-2060.0639,-19031.2833,-3393.062,83.29162896,92.15,-21091.3472,-3309.77037104,-24308.967571
446,-2063.0615,-18966.0319,-3412.8114,83.6643528,96.9997,-21029.0934,-3329.1470472,-24261.2407472
447,-2052.131,-18983.5925,-3408.0286,82.43320824,98.2403,-21035.7235,-3325.59539176,-24263.0785918
448,-2073.0164,-19148.6896,-3302.8929,81.66912048,102.3588,-21221.706,-3221.22377952,-24340.5709795
449,-2071.6379,-19150.3557,-3321.3668,82.04360832,109.0867,-21221.9936,-3239.32319168,-24352.2300917
450,-2077.0278,-19046.7229,-3420.8423,81.5018112,93.8957,-21123.7507,-3339.3404888,-24369.1954888
451,-2033.5687,-19090.1638,-3370.8476,82.56515688,88.8892,-21123.7325,-3288.28244312,-24323.1257431
452,-2053.5545,-19038.3058,-3393.5983,83.24129952,87.0164,-21091.8603,-3310.35700048,-24315.2009005
453,-2049.0485,-19073.2578,-3410.0968,85.23761184,94.1341,-21122.3063,-3324.85918816,-24353.0313882
454,-2055.9679,-19077.6493,-3393.6907,84.12035472,100.5144,-21133.6172,-3309.57034528,-24342.6731453
